 ,X,Y
2417,2065.667,1094.667
2418,2089.667,1096.000
2419,2097.667,1113.333
2420,2128.333,1110.667
2421,2151.000,1120.000
2422,2111.000,1118.667
2423,2123.000,1130.667
2424,2100.333,1137.333
2425,2115.000,1153.333
2426,1489.667,676.000
2427,2057.667,1126.667
2428,2077.667,1129.333
2429,2076.333,1112.000
2430,2087.000,1144.000
2431,2063.000,1149.333
2432,2085.667,1160.000
2433,2095.000,1177.333
2434,2112.333,1177.333
2435,2140.333,1168.000
2436,2139.000,1146.667
2437,2165.667,1156.000
2438,2176.333,1138.667
2439,2191.000,1157.333
2440,2204.333,1141.333
2441,2224.333,1130.667
2442,2236.333,1148.000
2443,2255.000,1140.000
2444,2276.333,1130.667
2445,2217.667,1164.000
2446,2189.667,1174.667
2447,2160.333,1176.000
2448,2156.333,1197.333
2449,2133.667,1188.000
2450,2183.000,1194.667
2451,2208.333,1185.333
2452,2229.667,1184.000
2453,2220.333,1202.667
2454,2241.667,1200.000
2455,2259.000,1184.000
2456,2243.000,1166.667
2457,2261.667,1165.333
2458,2272.333,1150.667
2459,2200.333,1216.000
2460,2171.000,1210.667
2461,2153.667,1226.667
2462,2177.667,1232.000
2463,2201.667,1237.333
2464,2220.333,1238.667
2465,2244.333,1222.667
2466,2267.000,1218.667
2467,2275.000,1200.000
2468,2287.000,1217.333
2469,2285.667,1182.667
2470,2013.667,1132.000
2471,2003.000,1149.333
2472,1981.667,1149.333
2473,1971.000,1133.333
2474,1961.667,1156.000
2475,1937.667,1153.333
2476,1911.000,1150.667
2477,1912.333,1132.000
2478,1892.333,1133.333
2479,1888.333,1153.333
2480,1868.333,1153.333
2481,1872.333,1133.333
2482,1847.000,1158.667
2483,1827.000,1144.000
2484,1799.000,1157.333
2485,1781.667,1142.667
2486,1761.667,1145.333
2487,1768.333,1161.333
2488,1751.000,1173.333
2489,1731.000,1173.333
2490,1707.000,1170.667
2491,1691.000,1174.667
2492,1667.000,1172.000
2493,1652.333,1185.333
2494,1636.333,1205.333
2495,1624.333,1185.333
2496,1660.333,1202.667
2497,1676.333,1193.333
2498,1699.000,1204.000
2499,1715.000,1189.333
2500,1737.667,1198.667
2501,1760.333,1190.667
2502,1756.333,1213.333
2503,1787.000,1190.667
2504,1784.333,1170.667
2505,1801.667,1177.333
2506,1815.000,1169.333
2507,1819.000,1190.667
2508,1837.667,1176.000
2509,1841.667,1198.667
2510,1856.333,1182.667
2511,1879.000,1184.000
2512,1896.333,1173.333
2513,1919.000,1172.000
2514,1915.000,1190.667
2515,1939.000,1173.333
2516,1937.667,1196.000
2517,1968.333,1180.000
2518,1956.333,1205.333
2519,1977.667,1198.667
2520,1993.667,1188.000
2521,1993.667,1165.333
2522,2015.000,1166.667
2523,2040.333,1165.333
2524,2025.667,1185.333
2525,2047.000,1186.667
2526,2061.667,1201.333
2527,2075.000,1188.000
2528,2091.000,1198.667
2529,2112.333,1206.667
2530,2137.667,1209.333
2531,396.333,1097.333
2532,400.333,1118.667
2533,424.333,1121.333
2534,421.667,1096.000
2535,387.000,1141.333
2536,408.333,1136.000
2537,409.667,1166.667
2538,427.000,1153.333
2539,449.667,1150.667
2540,441.667,1133.333
2541,445.667,1110.667
2542,461.667,1125.333
2543,468.333,1141.333
2544,483.000,1158.667
2545,488.333,1129.333
2546,505.667,1141.333
2547,525.667,1122.667
2548,504.333,1121.333
2549,536.333,1146.667
2550,516.333,1156.000
2551,556.333,1150.667
2552,560.333,1173.333
2553,571.000,1160.000
2554,592.333,1168.000
2555,617.667,1170.667
2556,635.000,1157.333
2557,639.000,1176.000
2558,656.333,1164.000
2559,641.667,1197.333
2560,619.000,1202.667
2561,575.000,1188.000
2562,591.000,1186.667
2563,572.333,1206.667
2564,663.000,1192.000
2565,684.333,1190.667
2566,681.667,1169.333
2567,705.667,1182.667
2568,700.333,1205.333
2569,729.667,1188.000
2570,801.667,1176.000
2571,787.000,1192.000
2572,767.000,1184.000
2573,772.333,1204.000
2574,751.000,1202.667
2575,757.667,1220.000
2576,733.667,1213.333
2577,713.667,1220.000
2578,697.667,1221.333
2579,688.333,1236.000
2580,673.667,1216.000
2581,652.333,1217.333
2582,653.667,1241.333
2583,672.333,1250.667
2584,628.333,1218.667
2585,632.333,1241.333
2586,627.000,1265.333
2587,651.000,1262.667
2588,611.000,1229.333
2589,600.333,1249.333
2590,584.333,1228.000
2591,567.000,1246.667
2592,559.000,1273.333
2593,588.333,1269.333
2594,604.333,1294.667
2595,624.333,1289.333
2596,649.667,1284.000
2597,664.333,1272.000
2598,688.333,1265.333
2599,677.667,1286.667
2600,655.000,1305.333
2601,676.333,1308.000
2602,696.333,1284.000
2603,715.000,1286.667
2604,715.000,1266.667
2605,717.667,1245.333
2606,728.333,1232.000
2607,736.333,1244.000
2608,751.000,1236.000
2609,757.667,1250.667
2610,775.000,1258.667
2611,777.667,1224.000
2612,785.667,1240.000
2613,796.333,1256.000
2614,796.333,1216.000
2615,805.667,1234.667
2616,816.333,1249.333
2617,824.333,1228.000
2618,841.667,1224.000
2619,835.000,1248.000
2620,855.000,1245.333
2621,861.667,1222.667
2622,815.000,1196.000
2623,831.000,1210.667
2624,824.333,1177.333
2625,839.000,1192.000
2626,856.333,1194.667
2627,532.333,1184.000
2628,541.667,1205.333
2629,544.333,1232.000
2630,531.000,1244.000
2631,520.333,1229.333
2632,500.333,1232.000
2633,507.000,1213.333
2634,505.667,1193.333
2635,508.333,1173.333
2636,452.333,1172.000
2637,449.667,1196.000
2638,461.667,1212.000
2639,480.333,1208.000
2640,489.667,1185.333
2641,392.333,1214.667
2642,415.000,1208.000
2643,440.333,1228.000
2644,463.000,1250.667
2645,473.667,1228.000
2646,376.333,1236.000
2647,403.000,1237.333
2648,395.000,1258.667
2649,415.000,1258.667
2650,428.333,1277.333
2651,435.000,1257.333
2652,445.667,1277.333
2653,465.667,1269.333
2654,483.000,1264.000
2655,501.667,1253.333
2656,497.667,1277.333
2657,524.333,1265.333
2658,537.667,1281.333
2659,571.000,1308.000
2660,733.667,1273.333
2661,747.000,1289.333
2662,775.000,1273.333
2663,776.333,1294.667
2664,803.000,1286.667
2665,812.333,1269.333
2666,831.000,1272.000
2667,851.000,1269.333
2668,872.333,1262.667
2669,893.667,1260.000
2670,921.667,1240.000
2671,913.667,1257.333
2672,929.667,1262.667
2673,945.667,1242.667
2674,959.000,1260.000
2675,971.000,1277.333
2676,947.000,1280.000
2677,920.333,1284.000
2678,900.333,1281.333
2679,880.333,1281.333
2680,861.667,1288.000
2681,845.667,1297.333
2682,825.667,1292.000
2683,817.667,1309.333
2684,793.667,1308.000
2685,800.333,1329.333
2686,821.667,1330.667
2687,836.333,1317.333
2688,857.667,1321.333
2689,913.667,1305.333
2690,939.000,1301.333
2691,964.333,1302.667
2692,991.000,1302.667
2693,1003.000,1284.000
2694,989.667,1270.667
2695,975.000,1261.333
2696,1056.333,1302.667
2697,1020.333,1302.667
2698,997.667,1324.000
2699,971.000,1326.667
2700,945.667,1324.000
2701,923.000,1325.333
2702,1019.000,1334.667
2703,1100.333,1288.000
2704,1084.333,1302.667
2705,1071.000,1321.333
2706,1055.000,1332.000
2707,1092.333,1325.333
2708,1107.000,1306.667
2709,1119.000,1281.333
2710,1129.667,1302.667
2711,1140.333,1282.667
2712,1137.667,1260.000
2713,1157.667,1266.667
2714,1147.000,1237.333
2715,1161.667,1246.667
2716,1180.333,1253.333
2717,1197.667,1268.000
2718,1169.667,1286.667
2719,1149.667,1301.333
2720,1193.667,1289.333
2721,1216.333,1282.667
2722,1201.667,1246.667
2723,1220.333,1236.000
2724,1204.333,1222.667
2725,1185.667,1232.000
2726,1249.667,1230.667
2727,1256.333,1250.667
2728,1243.000,1269.333
2729,1267.000,1269.333
2730,1281.667,1253.333
2731,1271.000,1233.333
2732,1284.333,1216.000
2733,1293.667,1234.667
2734,1311.000,1224.000
2735,1331.000,1222.667
2736,1348.333,1221.333
2737,1361.667,1230.667
2738,1385.667,1236.000
2739,1347.000,1244.000
2740,1327.000,1238.667
2741,1308.333,1250.667
2742,1305.667,1270.667
2743,1283.000,1282.667
2744,1287.000,1305.333
2745,1257.667,1289.333
2746,1243.000,1310.667
2747,1263.000,1308.000
2748,1273.667,1328.000
2749,1307.000,1296.000
2750,1325.667,1280.000
2751,1329.667,1256.000
2752,1352.333,1269.333
2753,1377.667,1274.667
2754,1391.000,1256.000
2755,1397.667,1280.000
2756,1383.000,1294.667
2757,1343.000,1296.000
2758,1325.667,1312.000
2759,1308.333,1326.667
2760,1292.333,1345.333
2761,1404.333,1230.667
2762,1420.333,1218.667
2763,1425.667,1238.667
2764,1412.333,1253.333
2765,1429.667,1261.333
2766,1448.333,1250.667
2767,1443.000,1229.333
2768,1464.333,1236.000
2769,1469.667,1216.000
2770,1492.333,1226.667
2771,1524.333,1224.000
2772,1548.333,1226.667
2773,1568.333,1226.667
2774,1564.333,1205.333
2775,1583.000,1194.667
2776,1585.667,1216.000
2777,1603.000,1226.667
2778,1608.333,1202.667
2779,1627.000,1226.667
2780,1652.333,1224.000
2781,1668.333,1234.667
2782,1691.000,1242.667
2783,1713.667,1242.667
2784,1680.333,1218.667
2785,1721.667,1221.333
2786,1435.000,1285.333
2787,1413.667,1298.667
2788,1455.000,1270.667
2789,1473.667,1268.000
2790,1492.333,1266.667
2791,1485.667,1249.333
2792,1511.000,1241.333
2793,1512.333,1264.000
2794,1533.667,1266.667
2795,1529.667,1246.667
2796,1548.333,1246.667
2797,1572.333,1246.667
2798,1588.333,1236.000
2799,1588.333,1256.000
2800,1608.333,1246.667
2801,1625.667,1261.333
2802,1659.000,1261.333
2803,1772.333,1230.667
2804,1761.667,1249.333
2805,1751.000,1265.333
2806,1736.333,1278.667
2807,1717.667,1270.667
2808,1721.667,1290.667
2809,1676.333,1280.000
2810,1677.667,1300.000
2811,1696.333,1289.333
2812,1708.333,1308.000
2813,1659.000,1286.667
2814,1639.000,1288.000
2815,1623.000,1281.333
2816,1608.333,1273.333
2817,1592.333,1272.000
2818,1603.000,1286.667
2819,1572.333,1268.000
2820,1577.667,1286.667
2821,1557.667,1278.667
2822,1541.667,1281.333
2823,1551.000,1297.333
2824,1525.667,1288.000
2825,1505.667,1282.667
2826,1491.000,1297.333
2827,1468.333,1288.000
2828,1469.667,1312.000
2829,1449.667,1301.333
2830,1432.333,1314.667
2831,1451.000,1324.000
2832,1413.667,1324.000
2833,1392.333,1325.333
2834,1372.333,1313.333
2835,1355.000,1313.333
2836,1353.667,1332.000
2837,1347.000,1349.333
2838,1328.333,1338.667
2839,1313.667,1353.333
2840,1295.000,1373.333
2841,1317.667,1374.667
2842,1339.000,1368.000
2843,1357.667,1372.000
2844,1372.333,1354.667
2845,1385.667,1372.000
2846,1393.667,1349.333
2847,1416.333,1346.667
2848,1407.000,1366.667
2849,1405.667,1388.000
2850,1396.333,1406.667
2851,1381.667,1393.333
2852,1368.333,1406.667
2853,1357.667,1418.667
2854,1348.333,1400.000
2855,1325.667,1394.667
2856,1335.000,1416.000
2857,1315.000,1413.333
2858,1243.000,1353.333
2859,1241.667,1374.667
2860,1256.333,1390.667
2861,1271.000,1410.667
2862,1271.000,1372.000
2863,1268.333,1350.667
2864,1216.333,1325.333
2865,1196.333,1317.333
2866,1172.333,1310.667
2867,1172.333,1332.000
2868,1152.333,1321.333
2869,1132.333,1321.333
2870,1113.667,1326.667
2871,1121.667,1345.333
2872,1139.000,1337.333
2873,1157.667,1345.333
2874,1156.333,1365.333
2875,1176.333,1352.000
2876,1196.333,1369.333
2877,1212.333,1346.667
2878,1220.333,1368.000
2879,1212.333,1390.667
2880,1191.000,1397.333
2881,1171.000,1382.667
2882,1161.667,1402.667
2883,1139.000,1397.333
2884,1135.000,1374.667
2885,1115.000,1365.333
2886,1092.333,1360.000
2887,1073.667,1345.333
2888,1049.667,1348.000
2889,1293.667,1416.000
2890,1287.000,1438.667
2891,1308.333,1433.333
2892,1329.667,1432.000
2893,1347.000,1436.000
2894,1365.667,1438.667
2895,1387.000,1425.333
2896,1407.000,1430.667
2897,1427.000,1436.000
2898,1420.333,1416.000
2899,1423.000,1396.000
2900,1437.667,1382.667
2901,1428.333,1364.000
2902,1439.000,1341.333
2903,1452.333,1357.333
2904,1473.667,1361.333
2905,1472.333,1341.333
2906,1491.000,1350.667
2907,1491.000,1320.000
2908,1512.333,1325.333
2909,1511.000,1304.000
2910,1532.333,1306.667
2911,1532.333,1326.667
2912,1551.000,1317.333
2913,1567.000,1306.667
2914,1591.000,1304.000
2915,1615.000,1301.333
2916,1637.667,1308.000
2917,1604.333,1318.667
2918,1575.000,1326.667
2919,1571.000,1348.000
2920,1556.333,1361.333
2921,1544.333,1341.333
2922,1520.333,1342.667
2923,1509.667,1361.333
2924,1529.667,1362.667
2925,1541.667,1377.333
2926,1579.000,1366.667
2927,1563.000,1381.333
2928,1561.667,1400.000
2929,1565.667,1418.667
2930,1543.000,1410.667
2931,1531.000,1397.333
2932,1511.000,1394.667
2933,1493.667,1397.333
2934,1471.000,1406.667
2935,1477.667,1382.667
2936,1459.000,1377.333
2937,1451.000,1398.667
2938,1441.667,1418.667
2939,1461.667,1426.667
2940,1476.333,1437.333
2941,1488.333,1414.667
2942,1504.333,1424.000
2943,1516.333,1441.333
2944,1535.000,1429.333
2945,1517.667,1413.333
2946,1588.333,1341.333
2947,1605.667,1337.333
2948,1625.667,1326.667
2949,1596.333,1358.667
2950,1651.000,1330.667
2951,1631.000,1349.333
2952,1652.333,1350.667
2953,1672.333,1340.000
2954,1689.667,1326.667
2955,1737.667,1301.333
2956,1759.000,1286.667
2957,1777.667,1281.333
2958,1779.000,1262.667
2959,1783.000,1245.333
2960,1801.667,1242.667
2961,1796.333,1262.667
2962,1799.000,1285.333
2963,1811.000,1274.667
2964,1829.667,1270.667
2965,1843.000,1253.333
2966,1821.667,1249.333
2967,1832.333,1232.000
2968,1807.000,1221.333
2969,1799.000,1204.000
2970,1828.333,1210.667
2971,1857.667,1209.333
2972,1860.333,1232.000
2973,1875.000,1221.333
2974,1888.333,1204.000
2975,1888.333,1234.667
2976,1869.667,1248.000
2977,1881.667,1260.000
2978,1901.667,1253.333
2979,1909.667,1229.333
2980,1907.000,1208.000
2981,1927.000,1216.000
2982,1955.000,1238.667
2983,1936.333,1248.000
2984,1923.000,1254.667
2985,1979.000,1222.667
2986,1997.667,1212.000
2987,2019.000,1205.333
2988,2035.000,1213.333
2989,2053.667,1222.667
2990,2077.667,1217.333
2991,2101.667,1228.000
2992,2124.333,1229.333
2993,2263.000,1265.333
2994,2276.333,1237.333
2995,2223.000,1260.000
2996,2203.000,1260.000
2997,2211.000,1278.667
2998,2212.333,1300.000
2999,2235.000,1293.333
3000,2208.333,1322.667
3001,2193.667,1340.000
3002,2233.667,1318.667
3003,2173.667,1346.667
3004,2167.000,1313.333
3005,2164.333,1294.667
3006,2184.333,1285.333
3007,2175.000,1264.000
3008,2161.667,1246.667
3009,2140.333,1245.333
3010,2119.000,1249.333
3011,2132.333,1266.667
3012,2139.000,1285.333
3013,2157.667,1274.667
3014,2145.667,1305.333
3015,2148.333,1329.333
3016,2204.333,1362.667
3017,2015.000,1228.000
3018,2036.333,1236.000
3019,2063.000,1242.667
3020,2072.333,1260.000
3021,2093.667,1254.667
3022,2084.333,1238.667
3023,2087.000,1278.667
3024,2113.667,1276.000
3025,2116.333,1296.000
3026,2096.333,1309.333
3027,1759.000,1308.000
3028,1776.333,1300.000
3029,1781.667,1318.667
3030,1799.000,1304.000
3031,1817.667,1310.667
3032,1828.333,1289.333
3033,1848.333,1294.667
3034,1868.333,1301.333
3035,1872.333,1277.333
3036,1887.000,1288.000
3037,1897.667,1273.333
3038,1915.000,1285.333
3039,1931.000,1270.667
3040,1949.667,1264.000
3041,1971.000,1261.333
3042,1987.000,1244.000
3043,2004.333,1256.000
3044,2025.667,1256.000
3045,2017.667,1276.000
3046,1991.000,1272.000
3047,1980.333,1294.667
3048,1957.667,1290.667
3049,1935.000,1293.333
3050,1585.000,1422.667
3051,1597.000,1404.000
3052,1603.667,1385.333
3053,1623.667,1386.667
3054,1617.000,1366.667
3055,1638.333,1368.000
3056,1646.333,1386.667
3057,1666.333,1385.333
3058,1685.000,1386.667
3059,1690.333,1369.333
3060,1691.667,1349.333
3061,1711.667,1342.667
3062,1710.333,1361.333
3063,1709.000,1382.667
3064,1694.333,1402.667
3065,1671.667,1406.667
3066,1686.333,1424.000
3067,1665.000,1432.000
3068,1647.667,1430.667
3069,1629.000,1424.000
3070,1607.667,1425.333
3071,1618.333,1406.667
3072,1642.333,1409.333
3073,1718.333,1325.333
3074,1742.333,1320.000
3075,1735.667,1338.667
3076,1729.000,1354.667
3077,1726.333,1372.000
3078,1735.667,1389.333
3079,1718.333,1402.667
3080,1730.333,1420.000
3081,1709.000,1420.000
3082,1746.333,1373.333
3083,1755.667,1354.667
3084,1757.000,1330.667
3085,1778.333,1341.333
3086,1777.000,1358.667
3087,1767.667,1372.000
3088,1783.667,1380.000
3089,1798.333,1348.000
3090,1801.000,1325.333
3091,1817.000,1353.333
3092,1799.667,1365.333
3093,1815.667,1373.333
3094,1807.667,1392.000
3095,1827.667,1392.000
3096,1842.333,1378.667
3097,1841.000,1360.000
3098,1830.333,1341.333
3099,1850.333,1337.333
3100,1866.333,1350.667
3101,1869.000,1369.333
3102,1839.667,1316.000
3103,1862.333,1318.667
3104,1877.000,1329.333
3105,1889.000,1345.333
3106,1886.333,1312.000
3107,1902.333,1305.333
3108,1923.667,1309.333
3109,1910.333,1326.667
3110,1909.000,1346.667
3111,1929.000,1333.333
3112,1947.667,1322.667
3113,1967.667,1314.667
3114,1987.667,1321.333
3115,2001.000,1297.333
3116,2021.000,1298.667
3117,2007.667,1317.333
3118,2038.333,1297.333
3119,2041.000,1278.667
3120,2047.667,1258.667
3121,2063.667,1281.333
3122,2058.333,1306.667
3123,2078.333,1297.333
3124,2077.000,1318.667
3125,2093.000,1332.000
3126,2115.667,1330.667
3127,2129.000,1314.667
3128,2287.667,1257.333
3129,2169.000,1368.000
3130,2150.333,1356.000
3131,2134.333,1344.000
3132,2126.333,1368.000
3133,2107.667,1353.333
3134,2086.333,1361.333
3135,2074.333,1344.000
3136,2057.000,1332.000
3137,2041.000,1348.000
3138,2023.667,1332.000
3139,2022.333,1353.333
3140,1997.000,1362.667
3141,1995.667,1338.667
3142,1979.667,1350.667
3143,1961.000,1340.000
3144,1954.333,1360.000
3145,1973.000,1373.333
3146,2002.333,1384.000
3147,2023.667,1377.333
3148,2055.667,1381.333
3149,2038.333,1394.667
3150,2057.000,1406.667
3151,2059.667,1360.000
3152,2015.667,1402.667
3153,1754.333,1404.000
3154,1775.667,1408.000
3155,1798.333,1409.333
3156,1826.333,1414.667
3157,1847.667,1397.333
3158,1861.000,1388.000
3159,1863.667,1408.000
3160,1883.667,1401.333
3161,1901.000,1390.667
3162,1890.333,1372.000
3163,1914.333,1366.667
3164,1921.000,1386.667
3165,1918.333,1402.667
3166,1937.000,1401.333
3167,1957.000,1390.667
3168,1937.000,1377.333
3169,1933.000,1354.667
3170,1958.333,1414.667
3171,1978.333,1402.667
3172,1977.000,1422.667
3173,1941.000,1432.000
3174,1994.333,1432.000
3175,2013.000,1424.000
3176,2035.667,1421.333
3177,2077.000,1396.000
3178,2094.333,1382.667
3179,2115.667,1393.333
3180,2137.000,1386.667
3181,2149.000,1377.333
3182,2150.333,1396.000
3183,2179.667,1385.333
3184,2170.333,1400.000
3185,2162.333,1414.667
3186,2187.667,1405.333
3187,2205.000,1396.000
3188,2226.333,1366.667
3189,2238.333,1389.333
3190,2229.000,1409.333
3191,2219.667,1433.333
3192,2202.333,1421.333
3193,2179.667,1426.667
3194,2195.667,1441.333
3195,2175.667,1448.000
3196,2157.000,1433.333
3197,2137.000,1432.000
3198,2146.333,1420.000
3199,2129.000,1413.333
3200,2109.000,1421.333
3201,2091.667,1429.333
3202,2090.333,1413.333
3203,2071.667,1444.000
3204,2025.000,1444.000
3205,2002.333,1446.667
3206,2035.667,1461.333
3207,2058.333,1461.333
3208,2079.667,1464.000
3209,2098.333,1457.333
3210,2121.000,1456.000
3211,2119.667,1436.000
3212,2142.333,1458.667
3213,2159.667,1461.333
3214,2178.333,1474.667
3215,2229.000,1472.000
3216,2245.000,1434.667
3217,2253.000,1412.000
3218,2262.333,1390.667
3219,2274.333,1412.000
3220,2247.667,1465.333
3221,2261.000,1449.333
3222,2217.000,1494.667
3223,2241.000,1489.333
3224,2155.667,1484.000
3225,2143.667,1501.333
3226,2169.000,1501.333
3227,2193.000,1505.333
3228,2166.333,1521.333
3229,2179.667,1518.667
3230,2187.667,1534.667
3231,2207.667,1525.333
3232,2225.000,1517.333
3233,2221.000,1542.667
3234,2247.667,1544.000
3235,2097.000,1480.000
3236,2118.333,1480.000
3237,2119.667,1502.667
3238,2097.000,1502.667
3239,2094.333,1524.000
3240,2114.333,1524.000
3241,2134.333,1517.333
3242,2146.333,1532.000
3243,2149.000,1553.333
3244,2166.333,1540.000
3245,2050.333,1492.000
3246,2038.333,1509.333
3247,2054.333,1524.000
3248,2069.000,1505.333
3249,2074.333,1484.000
3250,2029.000,1481.333
3251,2009.000,1478.667
3252,2019.667,1497.333
3253,2014.333,1520.000
3254,1991.667,1496.000
3255,1970.333,1486.667
3256,1987.667,1472.000
3257,1965.000,1466.667
3258,1947.667,1480.000
3259,1939.667,1458.667
3260,1929.000,1481.333
3261,1915.667,1464.000
3262,1906.333,1445.333
3263,1885.000,1437.333
3264,1865.000,1432.000
3265,1845.000,1422.667
3266,1895.667,1420.000
3267,861.000,1348.000
3268,842.333,1334.667
3269,882.333,1345.333
3270,887.667,1369.333
3271,910.333,1362.667
3272,938.333,1357.333
3273,957.000,1342.667
3274,981.000,1348.000
3275,963.667,1364.000
3276,966.333,1390.667
3277,991.667,1386.667
3278,989.000,1369.333
3279,1003.667,1354.667
3280,1027.667,1356.000
3281,1017.000,1378.667
3282,1037.000,1390.667
3283,1061.000,1390.667
3284,1049.000,1370.667
3285,1079.667,1374.667
3286,1082.333,1394.667
3287,1071.667,1410.667
3288,1093.000,1413.333
3289,1098.333,1382.667
3290,1111.667,1401.333
3291,1125.000,1425.333
3292,1143.667,1416.000
3293,1163.667,1426.667
3294,1182.333,1418.667
3295,1201.000,1421.333
3296,1223.667,1408.000
3297,1229.000,1433.333
3298,1254.333,1433.333
3299,1246.333,1413.333
3300,1573.000,1440.000
3301,1566.333,1461.333
3302,1535.667,1454.667
3303,1522.333,1466.667
3304,1503.667,1465.333
3305,1485.000,1456.000
3306,1482.333,1476.000
3307,1461.000,1477.333
3308,1463.667,1452.000
3309,1442.333,1450.667
3310,1425.000,1461.333
3311,1419.667,1478.667
3312,1438.333,1476.000
3313,1434.333,1496.000
3314,1449.000,1510.667
3315,1467.667,1498.667
3316,1489.000,1506.667
3317,1501.000,1488.000
3318,1518.333,1496.000
3319,1538.333,1486.667
3320,1559.667,1481.333
3321,1533.000,1508.000
3322,1511.667,1512.000
3323,1387.667,1450.667
3324,1391.667,1470.667
3325,1370.333,1473.333
3326,1346.333,1470.667
3327,1337.000,1454.667
3328,1318.333,1450.667
3329,1299.667,1452.000
3330,1303.667,1469.333
3331,1289.000,1484.000
3332,1323.667,1474.667
3333,1309.000,1492.000
3334,1322.333,1504.000
3335,1298.333,1501.333
3336,1282.333,1516.000
3337,1282.333,1534.667
3338,1306.333,1532.000
3339,1298.333,1516.000
3340,1311.667,1516.000
3341,1231.667,1513.333
3342,1254.333,1528.000
3343,1266.333,1497.333
3344,1249.000,1478.667
3345,1254.333,1453.333
3346,1229.000,1462.667
3347,1205.000,1470.667
3348,1179.667,1466.667
3349,1187.667,1490.667
3350,1186.333,1442.667
3351,1165.000,1449.333
3352,1146.333,1468.000
3353,1159.667,1492.000
3354,1150.333,1513.333
3355,1138.333,1492.000
3356,1115.667,1501.333
3357,1122.333,1476.000
3358,1103.667,1461.333
3359,1103.667,1433.333
3360,1079.667,1457.333
3361,1071.667,1433.333
3362,1055.667,1450.667
3363,1034.333,1452.000
3364,1018.333,1436.000
3365,1027.667,1413.333
3366,1003.667,1409.333
3367,998.333,1433.333
3368,981.000,1408.000
3369,963.667,1421.333
3370,942.333,1417.333
3371,943.667,1396.000
3372,929.000,1380.000
3373,911.667,1388.000
3374,925.000,1405.333
3375,905.000,1417.333
3376,914.333,1436.000
3377,931.667,1446.667
3378,953.000,1438.667
3379,974.333,1438.667
3380,983.667,1458.667
3381,995.667,1474.667
3382,1006.333,1489.333
3383,1037.000,1474.667
3384,1057.000,1468.000
3385,1054.333,1489.333
3386,1075.667,1478.667
3387,1073.000,1498.667
3388,1078.333,1518.667
3389,1047.667,1428.000
3390,1050.333,1406.667
3391,798.333,1348.000
3392,799.667,1370.667
3393,817.000,1362.667
3394,837.000,1357.333
3395,837.000,1376.000
3396,817.000,1381.333
3397,793.000,1410.667
3398,815.667,1404.000
3399,834.333,1397.333
3400,854.333,1396.000
3401,858.333,1414.667
3402,823.667,1424.000
3403,843.667,1428.000
3404,863.667,1373.333
3405,875.667,1394.667
3406,878.333,1416.000
3407,894.333,1400.000
3408,894.333,1434.667
3409,873.000,1440.000
3410,854.333,1452.000
3411,877.000,1458.667
3412,893.000,1473.333
3413,909.000,1457.333
3414,929.000,1466.667
3415,719.667,1306.667
3416,705.000,1322.667
3417,723.667,1342.667
3418,739.667,1317.333
3419,759.667,1320.000
3420,745.000,1336.000
3421,766.333,1345.333
3422,749.000,1356.000
3423,730.333,1366.667
3424,761.000,1378.667
3425,747.667,1397.333
3426,767.667,1401.333
3427,699.667,1342.667
3428,681.000,1326.667
3429,661.000,1329.333
3430,641.000,1324.000
3431,599.667,1314.667
3432,610.333,1328.000
3433,625.000,1336.000
3434,647.667,1349.333
3435,667.667,1350.667
3436,363.667,1257.333
3437,378.333,1273.333
3438,394.333,1286.667
3439,413.000,1296.000
3440,437.000,1304.000
3441,457.000,1294.667
3442,478.333,1288.000
3443,481.000,1310.667
3444,455.667,1316.000
3445,463.667,1332.000
3446,483.667,1340.000
3447,499.667,1325.333
3448,517.000,1309.333
3449,497.000,1297.333
3450,519.667,1333.333
3451,539.667,1316.000
3452,501.000,1353.333
3453,494.333,1377.333
3454,473.000,1384.000
3455,462.333,1352.000
3456,457.000,1373.333
3457,442.333,1354.667
3458,431.667,1376.000
3459,425.000,1345.333
3460,405.000,1333.333
3461,389.000,1349.333
3462,390.333,1377.333
3463,410.333,1361.333
3464,410.333,1382.667
3465,407.667,1402.667
3466,375.667,1329.333
3467,379.667,1306.667
3468,379.667,1429.333
3469,402.333,1425.333
3470,447.667,1421.333
3471,462.333,1402.667
3472,489.000,1401.333
3473,507.667,1389.333
3474,515.667,1369.333
3475,534.333,1364.000
3476,546.333,1345.333
3477,559.667,1325.333
3478,582.333,1326.667
3479,570.333,1345.333
3480,558.333,1362.667
3481,531.667,1384.000
3482,553.000,1384.000
3483,578.333,1372.000
3484,599.667,1374.667
3485,599.667,1342.667
3486,614.333,1362.667
3487,630.333,1376.000
3488,650.333,1366.667
3489,674.333,1374.667
3490,697.000,1372.000
3491,713.000,1390.667
3492,727.667,1406.667
3493,705.000,1410.667
3494,685.000,1394.667
3495,651.667,1402.667
3496,666.333,1392.000
3497,611.667,1392.000
3498,626.333,1412.000
3499,591.667,1396.000
3500,570.333,1393.333
3501,581.000,1414.667
3502,606.333,1417.333
3503,610.333,1436.000
3504,631.667,1434.667
3505,650.333,1446.667
3506,667.667,1437.333
3507,677.000,1416.000
3508,691.667,1434.667
3509,699.667,1458.667
3510,727.667,1432.000
3511,723.667,1456.000
3512,743.667,1448.000
3513,766.333,1444.000
3514,763.667,1422.667
3515,787.667,1444.000
3516,782.333,1466.667
3517,759.667,1462.667
